run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L2_quality_audit_report,L2,resolved,True,1.0,72319,5,49443,43137,6306,0,2970,36904,4092,12539,0,0.006836,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L2_rework_documentation,L2,resolved,True,1.0,93942,5,46366,39759,6607,0,6369,46366,2547,0,0,0.006619,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L2_site_meeting_minutes,L2,resolved,True,1.0,81865,5,43784,35017,8767,0,3295,31760,4312,12024,0,0.007009,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L3_acceptance_protocol,L3,resolved,True,1.0,87469,5,54489,49491,4998,0,6786,54489,2221,0,0,0.006948,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L3_progress_with_cost_comparison,L3,resolved,True,1.0,102324,5,47855,41143,6712,0,3041,47855,2220,0,0,0.006799,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L3_safety_incident_report,L3,resolved,True,1.0,64995,5,40865,35747,5118,0,5719,40865,2208,0,0,0.005622,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L3_structural_assessment,L3,failed,False,0.0,105069,5,56802,49397,7405,0,6040,37004,4853,19798,0,0.007902,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L3_environmental_compliance,L3,resolved,True,1.0,137818,5,41265,35963,5302,0,3003,41265,2007,0,0,0.005717,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L3_schedule_variance_analysis,L3,resolved,True,1.0,73752,5,41291,36470,4821,0,3638,41291,2208,0,0,0.005575,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L3_warranty_claim_report,L3,resolved,True,1.0,109220,5,55058,48126,6932,0,3073,55058,2318,0,0,0.007585,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L4_fire_safety_audit,L4,resolved,True,1.0,92504,5,41708,35731,5977,0,6233,41708,2343,0,0,0.005964,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L4_energy_evaluation,L4,resolved,True,1.0,75427,5,33309,28233,5076,0,3042,33309,3372,0,0,0.004854,CW-WEAK-WARM,,,,True,True,0.05,596
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L4_procurement_documentation,L4,failed,False,0.0,156126,5,59518,53598,5920,0,3063,27852,6399,5628,0,0.007728,CW-WEAK-WARM,,,,True,True,0.23,723
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L4_noise_protection_assessment,L4,failed,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,CW-WEAK-WARM,,,,False,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L4_facade_inspection_report,L4,resolved,True,1.0,90888,5,47284,40684,6600,0,3096,47284,2967,0,0,0.006708,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L4_demolition_planning_report,L4,resolved,True,1.0,77048,5,54270,45736,8534,0,3192,54270,2441,0,0,0.007987,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L4_accessibility_audit,L4,resolved,True,1.0,61692,5,39091,33641,5450,0,3246,39091,2495,0,0,0.005544,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L5_schema_discovery_report,L5,resolved,False,0.0,253476,5,127090,117000,10090,0,2945,68454,4451,2934,0,0.015736,CW-WEAK-WARM,Projekt 'Neubau Wohnanlage Bergstraße 12' wird identifiziert;Projekt 'Sanierung Grundschule Am Park' wird identifiziert;Rohbau-Fortschritt wird korrekt mit ca. 85% angegeben;Verzögerung im Gewerk Elektro wird erkannt und benannt;Mindestens 3 offene kritische Mängel werden aufgelistet;Gesamtkosten werden als Summe berechnet und dem Budget gegenübergestellt;Mindestens ein konkreter Mangel mit Beschreibung wird genannt;Eine Risikoeinschätzung oder Empfehlung wird formuliert;Fortschritt von mindestens 4 Gewerken wird einzeln ausgewiesen,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L5_etl_quarterly_report,L5,build_failed,False,0.0,120000,0,0,0,0,0,0,0,0,0,0,0.0,CW-WEAK-WARM,,,,False,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L5_audio_tagesbericht_rohbau,L5,resolved,True,1.0,58660,5,53779,48566,5213,0,3415,53779,1805,0,0,0.006942,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L5_audio_begehung_maengel,L5,failed,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,CW-WEAK-WARM,,,,False,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L5_audio_bauleitungssitzung,L5,resolved,True,1.0,75486,5,44559,36984,7575,0,3443,44559,2794,0,0,0.006728,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L5_audio_telefonat_statiker,L5,resolved,True,1.0,199881,5,91763,72128,19635,0,3301,73588,4884,18175,0,0.015067,CW-WEAK-WARM,,,,True,False,0.0,0
dc725497-4ebf-440c-a906-f5587e35ae58,progressive_complexity,2,L5_audio_sicherheitsbericht,L5,resolved,True,1.0,90535,5,60018,52098,7920,0,3495,60018,2630,0,0,0.008378,CW-WEAK-WARM,,,,True,False,0.0,0
